tool,sentence,neg,pos,neu,com
zipkin,"so , i just want to skip the zipkin logging for ERROR level log and  send only INFO level logs to zipkin",0.149,0.069,0.782,-0.4319
zipkin,"I tried searching through, but could not get any help, i am newbie to micro services",0.182,0.0,0.818,-0.438
zipkin,"any help is appreciated , thank you",0.0,0.739,0.261,0.8176
zipkin,I created a spring boot 2.1.2 basic web app using the initializr tool.,0.0,0.167,0.833,0.25
zipkin,The app starts fine and responds to a hello world kinda request.,0.0,0.153,0.847,0.2023
zipkin,"When I then attempted to add zipkin and sleuth, I now get an error.",0.197,0.0,0.803,-0.4019
zipkin,Process finished with exit code 0,0.0,0.0,1.0,0.0
zipkin,Dependencies look like this,0.0,0.455,0.545,0.3612
zipkin,"I tried to go down to spring boot version 2.0.4, which is the next down available through maven, however then the Jersey package started bucking.",0.0,0.0,1.0,0.0
zipkin,Is there a way to get zipkin and sleuth to work with spring boot 2.1.2?,0.0,0.0,1.0,0.0
zipkin,Swagger seem to have a similar issue.,0.0,0.0,1.0,0.0
zipkin,I want to write the zipkin trace data from the recorder to a file using NodeJS in a format which zipkin ui supports so that i can import the file into the zipkin ui later and do analysis.,0.0,0.106,0.894,0.4215
zipkin,Actually I have a microservice architecture as follows,0.0,0.0,1.0,0.0
zipkin,So I have 4 microservices and for every microservice I send a notification to zipkin when starts and finish it's objective.,0.0,0.0,1.0,0.0
zipkin,I have to monitor my product to make sure all requested checkouts will have,0.0,0.161,0.839,0.3182
zipkin,"zipkin as a tracking system already own all this information cause it keep the checkout track from the very beginning until the end, I'm wondering how I can query at zipkin all checkouts that have been processed by  JAVA REST API  microservice and didn't be processed by at least one of the others ( PAYMENT GATEWAY ,  SALE CREATOR  and  EMAIL NOTIFIER",0.0,0.0,1.0,0.0
zipkin,How can I query on zipkin which checkouts haven't been processed by all others microservices after  REST API ?,0.0,0.0,1.0,0.0
zipkin,Hi everyone!,0.0,0.0,1.0,0.0
zipkin,"I have ""ELK"" (6.4.2) working perfectly with filebeat, metricbeat, packetbeat and winlogbeat in CentOS 7 x86_64 (Kernel 3.10.0-862.11.6.el7.x86_64).",0.0,0.219,0.781,0.6369
zipkin,"I'm trying to integrate zipkin + elk (see  https://logz.io/blog/zipkin-elk/ ), but Elasticsearch does not create indices with Kibana.",0.122,0.0,0.878,-0.3007
zipkin,"When trying to create the indices in Kibana, the process does not end.",0.0,0.149,0.851,0.2732
zipkin,(Follow logs below).,0.0,0.0,1.0,0.0
zipkin,I suspect the zipkin connection drivers are not compatible with elk 6.4.2.,0.18,0.0,0.82,-0.296
zipkin,"Has anyone had the same problem and has a ""light at the end of the tunnel""?",0.162,0.0,0.838,-0.4019
zipkin,Tks for all!,0.0,0.0,1.0,0.0
zipkin,Java version:,0.0,0.0,1.0,0.0
zipkin,Zipkin startup:,0.0,0.0,1.0,0.0
zipkin,Error log in Elasticsearch:,0.474,0.0,0.526,-0.4019
zipkin,Requirement is to export traces for requests that matches url pattern to zipkin from apps.,0.0,0.0,1.0,0.0
zipkin,I got to know that there are options in sleuth properties to exclude traces from exporting.,0.119,0.0,0.881,-0.2263
zipkin,But my case is the opposite of it.,0.0,0.0,1.0,0.0
zipkin,Include traces for exporting for only specified url patterns.,0.0,0.0,1.0,0.0
zipkin,I was trying to have a custom httpSampler and mentioned my logic to export the trace based on url patterns.,0.0,0.0,1.0,0.0
zipkin,But it did not work as expected.,0.0,0.0,1.0,0.0
zipkin,"Any samples available on the same, would really be helpful?",0.0,0.255,0.745,0.4728
zipkin,Thanks much.,0.0,0.744,0.256,0.4404
zipkin,I have the following problem: i need to send traces to Zipkin via Kafka using Sleuth.,0.172,0.0,0.828,-0.4019
zipkin,Based on what i read in the documentation( https://cloud.spring.io/spring-cloud-static/Edgware.SR3/single/spring-cloud.html#_sleuth_with_zipkin_via_rabbitmq_or_kafka ) all i need to do is to add  spring-kafka  dependency:,0.0,0.0,1.0,0.0
zipkin,But i can't really see there to which kafka bootstrap server should i send or to which topic(is there some default topic that i should know about?,0.0,0.0,1.0,0.0
zipkin,).,0.0,0.0,1.0,0.0
zipkin,I have the following problem: i have added numerous services in Zipkin but now i want to remove some of them.,0.096,0.075,0.829,-0.1027
zipkin,I keep the data in memory so no persistency involved there.,0.242,0.0,0.758,-0.4341
zipkin,Is there any way to delete a service name from Zipkin's service name dropdown list?,0.0,0.0,1.0,0.0
zipkin,I have two Microservices (Spring boot application) .,0.0,0.0,1.0,0.0
zipkin,For tracing I am using  &lt;artifactId&gt;spring-cloud-sleuth-zipkin&lt;/artifactId&gt;  along with zipkin.,0.0,0.0,1.0,0.0
zipkin,Service A is producer and  send message using RabbitMQ broker.,0.0,0.0,1.0,0.0
zipkin,"On other hand Service B is the consumer, their is   @RabbitListener  .",0.0,0.262,0.738,0.4939
zipkin,"I want to exchange the traceId(with span details) from service A to Service B.
I have seen the  example  (using brave) but unable to integrate zipkin with rabbitMQ and trace propogation.",0.0,0.041,0.959,0.0387
zipkin,Can Any One please help me how to acheive this ?Any complete step-by-step and simple example?,0.0,0.277,0.723,0.6553
zipkin,"In spring initializer i couldn't find following dependencies  zipkin ui ,  zipkin stream ,  stream rabbit .I know it was available but i don't know why they've deprecated those dependencies.",0.0,0.0,1.0,0.0
zipkin,Are there any other alternatives dependencies spring initializer provide?,0.0,0.0,1.0,0.0
zipkin,"We have a spring-boot application (spring-boot-starter-parent-2.0.0.RELEASE) using spring-cloud-starter-zipkin for writing ""spans"" to zipkin.",0.0,0.0,1.0,0.0
zipkin,We use spring-integration too (through spring-boot-starter-integration) and we have added an integration flow with a PollableChannel to be used within a poller:,0.0,0.0,1.0,0.0
zipkin,"Since adding this configuration, we are having an ""asynch"" span every second.",0.0,0.0,1.0,0.0
zipkin,"It seems this span comes from the @Poller, checking whether there are items in the queue.",0.0,0.0,1.0,0.0
zipkin,I'd like to know how to control this span.,0.0,0.238,0.762,0.3612
zipkin,Is it possible to disable?,0.0,0.0,1.0,0.0
zipkin,Specially if there are no items.,0.306,0.0,0.694,-0.296
zipkin,Thanks in advance!,0.0,0.615,0.385,0.4926
zipkin,I am looking for a Tracing tool for my spring web-mvc application and i ended up with using Brave-zipkin[ https://github.com/openzipkin/brave-webmvc-example/tree/master/webmvc3] .,0.0,0.0,1.0,0.0
zipkin,"Everything looks fine for me except that, in the given example jetty server deploys the application twice; one for FrontEnd and another for Backend(using two profiles).",0.0,0.067,0.933,0.2023
zipkin,Whereas my project uses tomcat-server.,0.0,0.0,1.0,0.0
zipkin,Can anyone help me how to use this same tool for deploying in Tomcat-server and start the application without using profiles?,0.0,0.119,0.881,0.4019
zipkin,or please suggest any other open source tool for tracing simple monolithic spring-web-mvc application (not spring-boot) and i should be able to see the spans and dependency (eg controllerClass- serviceClass- repositoryClass just like we see under dependency tab of openzipkin web page:  http://localhost:9411/zipkin/dependency/ ),0.0,0.107,0.893,0.5859
zipkin,I am using zipkin to do distributed tracing of my microservice architecture.,0.0,0.0,1.0,0.0
zipkin,I have created zipkin server by adding zipkin server dependency and @EnableZipkinServer Annotation.,0.0,0.154,0.846,0.25
zipkin,Now is there a way I can add password protection to my zipkin web interface?,0.0,0.0,1.0,0.0
zipkin,I am using Zipkin with Spring Sleuth to display traces.,0.0,0.0,1.0,0.0
zipkin,"When I use it locally,  http://localhost:9411/zipkin/dependency/  displays a nicely created graph of dependencies within the eco-system.",0.0,0.29,0.71,0.5994
zipkin,"Sometimes, backends from outside that eco-system get called and those are not displayed in that graph.",0.0,0.0,1.0,0.0
zipkin,Is it possible to annotate a call (let's assume RestTemplate and Feign clients) to such an external system so Zipkin would actually draw that dependency?,0.0,0.0,1.0,0.0
zipkin,"If it's possible, what do I have to do?",0.0,0.0,1.0,0.0
zipkin,This would be my baseline of code:,0.0,0.0,1.0,0.0
zipkin,Somewhere I would like to type  httpbin  so this call gets drawn in the dependency-graph of Zipkin.,0.0,0.143,0.857,0.3612
zipkin,Thank you!,0.0,0.736,0.264,0.4199
zipkin,"//  Edit  based on current solution
I'm using Spring Cloud Finchley and added the following line before restTemplate's call:",0.0,0.113,0.887,0.3182
zipkin,I simply inject  SpanCustomizer  in this class.,0.0,0.0,1.0,0.0
zipkin,The Span is sent to Zipkin and I see the tag is set:,0.0,0.0,1.0,0.0
zipkin,"Unfortunately, it is not drawn in the dependencies-view.",0.255,0.0,0.745,-0.34
zipkin,"Is there anything else I need to configure, maybe in Zipkin rather than in Sleuth?",0.0,0.0,1.0,0.0
zipkin,I have the following setup :,0.0,0.0,1.0,0.0
zipkin,There used to be a  StreamEnvironmentPostProcessor  that did the job of adding the trace headers to the kafka bindings when I included the  spring-cloud-sleuth-stream  dependendy in the past.,0.0,0.0,1.0,0.0
zipkin,But the doc clearly states now  :,0.0,0.415,0.585,0.5499
zipkin,Note: spring-cloud-sleuth-stream is deprecated and incompatible with these destinations,0.0,0.0,1.0,0.0
zipkin,What should I do to make this work properly now ?,0.0,0.0,1.0,0.0
zipkin,Add the headers to the bindings configuration myself ?,0.0,0.0,1.0,0.0
zipkin,Or is there something I'm missing ?,0.306,0.0,0.694,-0.296
zipkin,in the documentation it is explained that your services have to resend a set of headers to enable pilot/Zipkin to correlate the information.,0.0,0.0,1.0,0.0
zipkin,But who generates the first headers and set its values?,0.0,0.283,0.717,0.5499
zipkin,The Istio Ingress controller?,0.0,0.0,1.0,0.0
zipkin,"How can I configure it, enable/disable it?",0.0,0.0,1.0,0.0
zipkin,Thank you.,0.0,0.714,0.286,0.3612
zipkin,I have done all the possible matches and mix-up of dependency and still not able to record traces in zipkin ans store it in MYSQL using RabbitMQ.,0.0,0.0,1.0,0.0
zipkin,Still i can see the trace and span id's  in console and nothing beyond this.,0.0,0.0,1.0,0.0
zipkin,Someone please take a look at the code in github from below location.,0.0,0.173,0.827,0.3182
zipkin,Github code:  https://github.com/javayp/distributed-tracing-1,0.0,0.0,1.0,0.0
zipkin,I'm testing zipkin to spring boot integration but im facing error like below.,0.199,0.183,0.618,-0.0772
zipkin,The error seems to happen when it tries to send message to zipkin server,0.172,0.0,0.828,-0.4019
zipkin,here is my pom.xml file.,0.0,0.0,1.0,0.0
zipkin,it may be have a problem in version.,0.31,0.0,0.69,-0.4019
zipkin,"and this is my application.yml file
im running zipkin server in same machine with different port",0.0,0.0,1.0,0.0
zipkin,any guide or information are welcomed!,0.0,0.35,0.65,0.4003
zipkin,"In our cluster, we have set up a Zipkin collector for Stackdriver Trace ( like this ) so we can trace our apps.",0.0,0.116,0.884,0.3612
zipkin,I am running the simple  JavaScript web example  that is offered.,0.0,0.0,1.0,0.0
zipkin,It works correctly when I configure the app to send the traces to the collector that is running in the cluster (in  recorder.js ).,0.0,0.0,1.0,0.0
zipkin,"However, when I want to inspect the traces in Stackdriver Trace, something seems to be going wrong:",0.168,0.071,0.761,-0.4215
zipkin,"The  HTTP Method  column is empty, and the  URI  column seems to show the HTTP method.",0.107,0.0,0.893,-0.2023
zipkin,How can I make these columns display the correct information?,0.0,0.0,1.0,0.0
zipkin,Let me know if I need to add more information.,0.0,0.0,1.0,0.0
zipkin,"I have a heterogeneous(Java, php, python, C#.Net) micro-service system which was written by several teams.",0.0,0.0,1.0,0.0
zipkin,All communication happens over HTTP connections.,0.0,0.0,1.0,0.0
zipkin,"I objective is to use Zipkin to trace the path of execution and identify the slowest services and start profiling them using (VisualVM, dotTrace).",0.0,0.0,1.0,0.0
zipkin,I've heard that Zipkin supports HTTP connectivity for tracing.,0.0,0.238,0.762,0.3612
zipkin,How would I go about doing this?,0.0,0.0,1.0,0.0
zipkin,Is Zipkin even the right approach?,0.0,0.0,1.0,0.0
zipkin,I'm looking for direction and some Java examples to get started.,0.0,0.0,1.0,0.0
zipkin,"Is there a http format I could use or do I need to use multiple (Wingtips, ZipkinTracerModule,Brave) libraries?",0.0,0.0,1.0,0.0
zipkin,Thanks.,0.0,1.0,0.0,0.4404
zipkin,"In the zipkin web ui, when the request url is  http://10.19.138.169:9411/zipkin/api/v1/trace/ae60bd175a61e820",0.0,0.0,1.0,0.0
zipkin,"I find the return response is 
[
    {
        ""traceId"": ""ae60bd175a61e820"",
        ""id"": ""ae60bd175a61e820"",
        ""name"": ""client"",
        ""timestamp"": 1511858133224433,
        ""duration"": 508444,
        ""binaryAnnotations"": [
            {
                ""key"": ""lc"",
                ""value"": """",
                ""endpoint"": {
                    ""serviceName"": ""monitor-gw-http-c"",
                    ""ipv4"": ""10.19.138.169""
                }
            }
        ]
    },
    {
        ""traceId"": ""ae60bd175a61e820"",
        ""id"": ""19d69c3e93bc9040"",
        ""name"": ""post"",
        ""parentId"": ""ae60bd175a61e820"",
        ""timestamp"": 1511858133239803,
        ""duration"": 490921,
        ""annotations"": [
            {
                ""timestamp"": 1511858133239803,
                ""value"": ""cs"",
                ""endpoint"": {
                    ""serviceName"": ""monitor-gw-http-c"",
                    ""ipv4"": ""10.19.138.169""
                }
            },
            {
                ""timestamp"": 1511858133383290,
                ""value"": ""sr"",
                ""endpoint"": {
                    ""serviceName"": ""monitor-gw-web"",
                    ""ipv4"": ""10.19.138.169""
                }
            },
            {
                ""timestamp"": 1511858133609368,
                ""value"": ""ss"",
                ""endpoint"": {
                    ""serviceName"": ""monitor-gw-web"",
                    ""ipv4"": ""10.19.138.169""
                }
            },
            {
                ""timestamp"": 1511858133730724,
                ""value"": ""cr"",
                ""endpoint"": {
                    ""serviceName"": ""monitor-gw-http-c"",
                    ""ipv4"": ""10.19.138.169""
                }
            }
        ],
        ""binaryAnnotations"": [
            {
                ""key"": ""ca"",
                ""value"": true,
                ""endpoint"": {
                    ""serviceName"": """",
                    ""ipv4"": ""127.0.0.1"",
                    ""port"": 43928
                }
            },
            {
                ""key"": ""http.path"",
                ""value"": ""/security/gateway"",
                ""endpoint"": {
                    ""serviceName"": ""monitor-gw-web"",
                    ""ipv4"": ""10.19.138.169""
                }
            },
            {
                ""key"": ""http.path"",
                ""value"": ""/security/gateway"",
                ""endpoint"": {
                    ""serviceName"": ""monitor-gw-http-c"",
                    ""ipv4"": ""10.19.138.169""
                }
            },
            {
                ""key"": ""sa"",
                ""value"": true,
                ""endpoint"": {
                    ""serviceName"": """",
                    ""ipv4"": ""127.0.0.1"",
                    ""port"": 8090
                }
            }
        ]
    },
    {
        ""traceId"": ""ae60bd175a61e820"",
        ""id"": ""16eefe087852af41"",
        ""name"": ""ennmonitorsecuritygatewayserver/put"",
        ""parentId"": ""19d69c3e93bc9040"",
        ""timestamp"": 1511858133393425,
        ""duration"": 212916,
        ""annotations"": [
            {
                ""timestamp"": 1511858133393425,
                ""value"": ""cs"",
                ""endpoint"": {
                    ""serviceName"": ""monitor-gw-web"",
                    ""ipv4"": ""10.19.138.169""
                }
            },
            {
                ""timestamp"": 1511858133588237,
                ""value"": ""sr"",
                ""endpoint"": {
                    ""serviceName"": ""monitor-gw-s"",
                    ""ipv4"": ""10.19.138.169""
                }
            },
            {
                ""timestamp"": 1511858133593907,
                ""value"": ""ss"",
                ""endpoint"": {
                    ""serviceName"": ""monitor-gw-s"",
                    ""ipv4"": ""10.19.138.169""
                }
            },
            {
                ""timestamp"": 1511858133606341,
                ""value"": ""cr"",
                ""endpoint"": {
                    ""serviceName"": ""monitor-gw-web"",
                    ""ipv4"": ""10.19.138.169""
                }
            }
        ]
    },
    {
        ""traceId"": ""ae60bd175a61e820"",
        ""id"": ""8ef78f0edefe3a4b"",
        ""name"": ""data enqueue"",
        ""parentId"": ""16eefe087852af41"",
        ""timestamp"": 1511858133592958,
        ""duration"": 129,
        ""binaryAnnotations"": [
            {
                ""key"": ""lc"",
                ""value"": """",
                ""endpoint"": {
                    ""serviceName"": ""monitor-gw-s"",
                    ""ipv4"": ""10.19.138.169""
                }
            }
        ]
    },
    {
        ""traceId"": ""ae60bd175a61e820"",
        ""id"": ""97c637bcc891b86a"",
        ""name"": ""data dequeue, send to kafka"",
        ""parentId"": ""16eefe087852af41"",
        ""timestamp"": 1511858133593147,
        ""duration"": 2416,
        ""binaryAnnotations"": [
            {
                ""key"": ""lc"",
                ""value"": """",
                ""endpoint"": {
                    ""serviceName"": ""monitor-gw-s"",
                    ""ipv4"": ""10.19.138.169""
                }
            }
        ]
    },
    {
        ""traceId"": ""ae60bd175a61e820"",
        ""id"": ""f193c7f4193f2879"",
        ""name"": """",
        ""parentId"": ""16eefe087852af41"",
        ""timestamp"": 1511858133594113,
        ""duration"": 7575,
        ""annotations"": [
            {
                ""timestamp"": 1511858133594113,
                ""value"": ""ms"",
                ""endpoint"": {
                    ""serviceName"": ""monitor-gw-s"",
                    ""ipv4"": ""10.19.138.169""
                }
            },
            {
                ""timestamp"": 1511858133601688,
                ""value"": ""ws"",
                ""endpoint"": {
                    ""serviceName"": ""monitor-gw-s"",
                    ""ipv4"": ""10.19.138.169""
                }
            }
        ],
        ""binaryAnnotations"": [
            {
                ""key"": ""kafka.topic"",
                ""value"": ""rdkafka"",
                ""endpoint"": {
                    ""serviceName"": ""monitor-gw-s"",
                    ""ipv4"": ""10.19.138.169""
                }
            }
        ]
    },
    {
        ""traceId"": ""ae60bd175a61e820"",
        ""id"": ""54a3f6268df0aaee"",
        ""name"": """",
        ""parentId"": ""f193c7f4193f2879"",
        ""timestamp"": 1511858133600067,
        ""duration"": 5,
        ""annotations"": [
            {
                ""timestamp"": 1511858133600067,
                ""value"": ""wr"",
                ""endpoint"": {
                    ""serviceName"": ""monitor-kafka-consumer"",
                    ""ipv4"": ""10.19.138.169""
                }
            },
            {
                ""timestamp"": 1511858133600072,
                ""value"": ""mr"",
                ""endpoint"": {
                    ""serviceName"": ""monitor-kafka-consumer"",
                    ""ipv4"": ""10.19.138.169""
                }
            }
        ],
        ""binaryAnnotations"": [
            {
                ""key"": ""kafka.topic"",
                ""value"": ""rdkafka"",
                ""endpoint"": {
                    ""serviceName"": ""monitor-kafka-consumer"",
                    ""ipv4"": ""10.19.138.169""
                }
            }
        ]
    }
]",0.0,0.018,0.982,0.6808
